,marketplace,customer_id,review_id,product_id,product_parent,product_title,product_category,star_rating,helpful_votes,total_votes,vine,verified_purchase,review_headline,review_body,review_date,like,tech
12066,US,32500930,REVQKS39UL2JR,B006PASHMW,578779420,clevamama microwave baby pacifier sterilizer,Baby,5,0,0,Y,N,Time Saver,"Time savings is what the Clevamama Pacifier Tree is all about. This is a really handy contraption that gives the busy parent a quick, reliable, and easy way to keep pacifiers clean, sterilized, and together. Holds and sterilizes up to 6 pacifiers using the microwave as a super fast way to get things done. This is incredibly easier and quicker than boiling them in a pan of water on the range. As far as construction quality goes, it feels plenty sturdy. I can see no reason why it wouldn't hold up to regular use with no problem, provided you don't throw a tantrum and throw it against a wall, in which case you'll probably be needing the pacifiers for yourself instead of for baby. It really is a nice design, it's compact, making it easy to store in a cabinet or on a counter-top without it being invasive. Definitely one of those things you don't realize you need until you already have one, then wonder why you went so long without one.",8/22/2012,1,0
12136,us,32737050,r1h4acaaw9lwmg,b004el4ql0,497753447,bumgenius one-size snap cloth diaper 4.0,baby,3,0,0,n,y,i haven't had any poo go inside the liner but i can see that it easily could. they also don't feel like they should ...,"the microsuede liner is the nicest of any stay dry liner i've used but the flap to stuff these is in an odd location and likes to flip up after its stuffed, i haven't had any poo go inside the liner but i can see that it easily could. they also don't feel like they should cost as much as they do. honestly i'd put them at just a nudge above alvababy, your still getting just microfiber inserts afterall.",12/6/2014,1,1
12140,US,32747529,R1XF91JKL0DGOF,B004B9YMHS,371227007,mam perfect silicone pacifier,Baby,5,0,0,N,Y,My Baby Loves These!,These pacifiers are the only ones my baby will take. They are thin and flexible so presumably will not affect her teeth coming in. Plus they come in really nice designs. I would buy these again and again!,10/18/2014,1,0
12151,US,32781971,R3LIGOE8FKWNP2,B000MVVWFE,63883088,"skip hop grab-and-go pacifier pocket, red",Baby,5,0,0,N,Y,Perfect little pouch,"We thought a pacifier pocket was an unnecessary item before we had our first baby, but quickly realized it would be much nicer to have one than not to. Having this attached to our diaper bag sure beat wrapping our baby's pacifier in a small towel and sticking it in there!<br /><br />What I like about this particular one is that it's simple, sleek, cute, and is the perfect touch to my skip hop diaper back in the black onyx design. It also goes well with our skip hop wipes holder/dispenser in white with the red dot. We love this!",3/25/2013,1,0
12160,US,32810377,RGTFPWTVPUNZP,B004IOE24O,610554685,the first years 2 pack gumdrop infant pacifier,Baby,5,0,0,N,Y,Awesome!,"This is the only pacifier my baby would use. He liked the Soothie one from the hospital (big circle one), but these were even better because they had the butterfly shape and a little hole in the handle to attach a clip. The colors are also very nice.",11/2/2011,1,1
12173,us,32852929,r1xcnaqquzvii2,b00efqxlw4,136830046,evenflo tribute 5 convertible car seat,baby,5,1,1,n,y,five stars,extremely nice for the price.,8/10/2014,1,0
12179,us,32872620,r3ny3a34avmfav,b00s0mvb9e,718751777,drill-free baby magnetic cabinet locks: 8 locks + 2 keys | 5 minute installation,baby,4,1,2,n,y,pretty easy to install,"pretty easy to install.  it takes a bit of trial and error to get the inside part of the lock in the right place.  the adhesive is really strong so be sure that you don't press it down onto the cabinet until you have it in the right place -- otherwise it's really hard to get off!<br /><br />my only complaint is that they way they are set up means that even when they are locked, you will be able to open the cabinet slightly (like half an inch).  it'll work fine for kidproofing (or my purpose -- earthquake-proofing my cabinets since i live in california), but it would have been nice if it locked the cabinet without you being able to even open them a tiny bit.",3/31/2015,-1,0
12195,us,32926934,ruyd9s5b91h34,b0013fgwd0,560204418,breathablebaby breathable mesh crib liner,baby,5,0,0,n,y,i love the idea of bumpers because my daughter sleeps with ...,"i love the idea of bumpers because my daughter sleeps with her arms straight out and was getting them caught inbetween the slats of her crib. however, traditional bumpers are scary so i was glad i found the mesh ones. they look nice and fit snuggly and keep my daughter from getting caught and give me peace of mind.",7/8/2014,1,0
12196,US,32935948,R2ATRZ38OFPSNP,B0057EEC3A,218530709,"philips avent translucent orthodontic infant pacifier, 0-6 months",Baby,4,0,0,N,Y,Work well but weird color,"These are nice, but compared to all of the other styles, this one makes my son look like he is out of a horror movie with the see-through detail. They are my least favorite of all of the styles/colors by avent.",1/19/2015,1,0
12213,US,33020963,R33GGSBBXMQK18,B00BTWEUOK,523549949,"mam feed & soothe bottle & pacifier gift set, unisex, 0+ months, 6-count",Baby,5,0,0,N,Y,These are the best bottles ever,"These are the best bottles ever. Easy to clean, the bottom can be taken apart for deep clean. This is a very nice set.",12/22/2014,1,1
12229,us,33074777,rhmaomcr3sdfx,b004gybo06,343798598,jungle time children & kids bedding 4 pc twin set by sweet jojo designs,baby,4,0,0,n,y,looks great in my grandson's room,i ordered for my grandson's birthday and it looks very nice in his remodeled bedroom.  it hasn't been washed yet so unsure of how it will hold up.,5/9/2015,1,0
12232,US,33087641,R2HDXD0HIGC1PC,B008X6RH8Q,158540300,nuk pack of 8 sports pacifier,Baby,4,0,0,N,Y,Nice!,Good but would be nice if it had come with individual caps.,7/23/2014,1,0
12244,US,33121570,RQLCASGJNBKEI,B000VG4608,179903806,3ct diamond pacifier (278 pave set diamonds),Baby,1,135,154,N,N,Color??? Clarity???,"This is a total ripoff.  It looks nice, but remember the 4 C's?  That's right, they tell you how many Carats, but what about cut, clarity, and color?  For my child, nothing less than a vs1 or an F will do.  Hold out for a better diamond.",7/28/2012,-1,1
12251,US,33131048,RYV83F8P74Y47,B00EM5CPCA,311061809,"mam crystal orthodontic pacifier, boy, 6+ months, 2-count",Baby,5,3,3,N,N,Love These!,"Love these pacifiers! Before he was born I got three types - Nuk, Soothies, and Mam - to try if he was indeed the pacifier type of baby. Nuk was immediately rejected, and he was so content with the Mam that we skipped the Soothies and gave them to the neighbor. He seems to like the less molded shape of the Mam nipple and has been a happy camper since. We've found that if he has a couple pacifiers in his crib, he'll put them in himself now if he loses the one he fell asleep with - very nice way to offset the issue of the pacifier falling out and it needing to be replaced (usually by you!) at 4am. The only thing I don't like is that the 'shield' part on this style seem awfully big, and cover a large part of his face - for that reason, we used the smaller size ones long after 6 months and have just now (9 months) introduced the 6+ months size.",11/12/2014,-1,1
12252,US,33131048,R9G2HPBE30ZR6,B0082I1IA8,218693378,"mam glow in the dark night orthodontic pacifier, boy, 6+ months, 2-count",Baby,5,2,2,N,Y,Love!,"Love these pacifiers! Before he was born I got three types - Nuk, Soothies, and Mam - to try if he was indeed the pacifier type of baby. Nuk was immediately rejected, and he was so content with the Mam that we skipped the Soothies and gave them to the neighbor. He seems to like the less molded shape of the Mam nipple and has been a happy camper since. I'm not so impressed with the glow in the dark because they seem to not glow after an hour or two, even though I set them on the windowsill during the day - however we've found that if he has a couple pacifiers in his crib, he'll put them in himself now if he loses the one he fell asleep with - very nice way to offset the issue of the pacifier falling out and it needing to be replaced (usually by you!) at 4am. Thanks Mam!",11/12/2014,1,1
12260,us,33148500,r3ob66s2996ocn,b000xt30g4,757382343,"summer infant multi-use deco extra tall walk-thru gate, bronze",baby,5,0,0,n,y,so convenient!,really nice gate! this is so much easier to use than having to pull up on the wooden gates and then setting the gate off to the side!,7/2/2014,-1,0
